timestamp,ssid,bssid,signal_dbm,channel,iperf3_server,iperf_direction,iperf_throughput_mbps,iperf_jitter_ms,iperf_loss_percent,lat,long,devicename
2025-10-14T19:15:59.928004+00:00,Bermuda,28:70:4e:d0:88:21,-52,1,192.168.10.242,upload,12.953672430404826,,0,26.6737595,-81.8049035,pole 14
2025-10-14T19:16:12.955639+00:00,Bermuda,28:70:4e:d0:88:21,-52,1,192.168.10.242,download,13.721899184538517,,0,26.6737595,-81.8049035,pole 14
2025-10-14T19:17:09.818492+00:00,Bermuda,28:70:4e:d0:88:21,-62,1,192.168.10.242,upload,12.344429078617235,,0,26.673664166666665,-81.80490816666666,pole 14
2025-10-14T19:17:22.471739+00:00,Bermuda,28:70:4e:d0:88:21,-62,1,192.168.10.242,download,26.920120920960443,,0,26.673664166666665,-81.80490816666666,pole 14
2025-10-14T19:18:15.600915+00:00,Bermuda,28:70:4e:d0:88:21,-67,1,192.168.10.242,upload,68.5227692368755,,0,26.673571333333335,-81.8050345,pole 14
2025-10-14T19:18:27.868485+00:00,Bermuda,28:70:4e:d0:88:21,-67,1,192.168.10.242,download,31.2162174744122,,0,26.673571333333335,-81.8050345,pole 14
2025-10-14T19:19:18.308695+00:00,Bermuda,28:70:4e:dd:d0:4a,-63,49,192.168.10.242,upload,41.90241447155259,,0,26.6734695,-81.80496716666667,pole 13 SW
2025-10-14T19:19:30.672455+00:00,Bermuda,28:70:4e:dd:d0:4a,-63,49,192.168.10.242,download,26.920034867256884,,0,26.6734695,-81.80496716666667,pole 13 SW
2025-10-14T19:20:21.033102+00:00,Bermuda,28:70:4e:dd:d0:4a,-57,49,192.168.10.242,upload,70.39266336901841,,0,26.673369333333333,-81.80515966666667,pole 13 SW
2025-10-14T19:20:33.293666+00:00,Bermuda,28:70:4e:dd:d0:4a,-57,49,192.168.10.242,download,26.395344274740534,,0,26.673369333333333,-81.80515966666667,pole 13 SW
2025-10-14T19:21:22.767545+00:00,Bermuda,28:70:4e:dd:d0:4a,-62,49,192.168.10.242,upload,88.41302613912076,,0,26.673407666666666,-81.8051975,pole 13 SW
2025-10-14T19:21:35.068277+00:00,Bermuda,28:70:4e:dd:d0:4a,-62,49,192.168.10.242,download,30.690738479064496,,0,26.673407666666666,-81.8051975,pole 13 SW
2025-10-14T19:22:23.692115+00:00,Bermuda,28:70:4e:dd:d0:4a,-71,49,192.168.10.242,upload,16.417460542927092,,0,26.673385333333332,-81.805178,pole 13 SW
2025-10-14T19:22:36.221524+00:00,Bermuda,28:70:4e:dd:d0:4a,-71,49,192.168.10.242,download,31.213292604720017,,0,26.673385333333332,-81.805178,pole 13 SW
